Ground_Truth,binary_image,seg_label
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2510.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2510.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2510.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2511.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2511.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2511.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2512.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2512.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2512.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2513.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2513.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2513.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2514.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2514.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2514.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2515.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2515.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2515.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2516.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2516.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2516.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2517.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2517.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2517.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2518.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2518.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2518.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2519.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2519.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2519.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2520.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2520.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2520.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2521.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2521.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2521.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2522.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2522.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2522.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2523.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2523.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2523.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2524.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2524.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2524.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2525.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2525.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2525.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2526.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2526.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2526.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2527.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2527.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2527.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2528.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2528.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2528.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2529.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2529.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2529.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2530.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2530.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2530.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2531.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2531.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2531.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2532.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2532.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2532.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2533.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2533.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2533.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2534.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2534.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2534.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2535.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2535.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2535.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2536.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2536.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2536.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2537.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2537.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2537.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2538.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2538.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2538.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2539.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2539.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2539.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2540.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2540.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2540.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2541.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2541.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2541.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2542.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2542.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2542.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2543.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2543.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2543.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2544.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2544.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2544.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2545.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2545.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2545.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2546.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2546.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2546.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2547.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2547.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2547.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2548.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2548.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2548.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2549.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2549.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2549.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2550.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2550.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2550.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2551.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2551.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2551.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2552.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2552.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2552.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2553.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2553.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2553.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2554.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2554.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2554.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2555.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2555.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2555.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2556.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2556.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2556.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2557.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2557.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2557.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2558.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2558.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2558.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2559.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2559.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2559.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2560.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2560.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2560.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2561.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2561.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2561.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2562.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2562.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2562.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2563.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2563.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2563.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2564.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2564.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2564.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2565.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2565.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2565.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2566.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2566.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2566.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2567.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2567.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2567.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2568.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2568.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2568.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2569.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2569.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2569.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2570.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2570.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2570.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2571.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2571.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2571.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2572.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2572.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2572.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2573.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2573.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2573.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2574.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2574.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2574.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2575.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2575.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2575.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2576.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2576.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2576.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2577.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2577.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2577.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2578.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2578.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2578.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2579.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2579.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2579.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2580.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2580.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2580.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2581.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2581.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2581.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2582.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2582.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2582.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2583.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2583.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2583.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2584.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2584.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2584.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2585.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2585.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2585.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2586.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2586.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2586.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2587.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2587.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2587.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2588.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2588.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2588.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2589.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2589.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2589.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2590.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2590.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2590.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2591.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2591.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2591.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2592.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2592.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2592.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2593.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2593.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2593.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2594.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2594.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2594.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2595.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2595.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2595.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2596.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2596.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2596.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2597.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2597.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2597.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2598.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2598.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2598.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2599.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2599.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2599.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2600.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2600.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2600.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2601.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2601.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2601.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2602.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2602.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2602.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2603.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2603.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2603.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2604.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2604.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2604.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2605.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2605.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2605.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2606.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2606.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2606.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2607.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2607.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2607.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2608.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2608.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2608.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2609.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2609.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2609.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2610.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2610.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2610.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2611.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2611.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2611.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_image/2612.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_binary_image/2612.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank2/gt_instance_image/2612.png
